token_position,cluster,cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob
1965,1,0.0,1.0,0.0,0.0
1966,1,0.0,1.0,0.0,0.0
1967,2,0.0,0.0,1.0,0.0
1968,1,0.0,1.0,0.0,0.0
1969,2,0.0,0.0,1.0,0.0
1970,1,0.0,1.0,0.0,0.0
1971,3,0.0,0.0,0.0,1.0
1972,0,1.0,0.0,0.0,0.0
1973,1,0.0,1.0,0.0,0.0
1974,3,0.0,0.0,0.0,1.0
1975,2,0.0,0.0,1.0,0.0
1976,0,1.0,0.0,0.0,0.0
1977,0,1.0,0.0,0.0,0.0
1978,0,1.0,0.0,0.0,0.0
1979,1,0.0,1.0,0.0,0.0
1980,1,0.0,1.0,0.0,0.0
1981,2,0.0,5.6271181097945625e-272,1.0,0.0
1982,2,0.0,0.0,1.0,0.0
1983,1,0.0,1.0,0.0,0.0
1984,1,0.0,1.0,0.0,0.0
1985,3,0.0,0.0,0.0,1.0
1986,2,0.0,6.143043051203397e-238,1.0,0.0
1987,3,0.0,0.0,0.0,1.0
1988,1,0.0,1.0,0.0,0.0
1989,2,0.0,0.0,1.0,0.0
1990,2,0.0,0.0,1.0,0.0
1991,1,0.0,1.0,0.0,0.0
1992,1,0.0,1.0,0.0,0.0
1993,1,0.0,1.0,0.0,0.0
1994,1,0.0,1.0,0.0,0.0
1995,0,1.0,0.0,0.0,0.0
1996,1,0.0,1.0,0.0,0.0
1997,1,0.0,1.0,0.0,0.0
1998,1,0.0,1.0,0.0,0.0
1999,1,0.0,1.0,0.0,0.0
2000,0,1.0,0.0,0.0,0.0
2001,0,1.0,0.0,0.0,0.0
2002,1,0.0,1.0,0.0,0.0
2003,1,0.0,1.0,2.341980931533231e-285,0.0
2004,2,0.0,0.0,1.0,0.0
2005,0,1.0,0.0,0.0,0.0
2006,2,0.0,0.0,1.0,0.0
2007,1,0.0,1.0,0.0,0.0
2008,3,0.0,0.0,0.0,1.0
2009,1,0.0,1.0,0.0,0.0
2010,1,0.0,1.0,0.0,0.0
2011,2,0.0,0.0,1.0,0.0
2012,1,0.0,1.0,0.0,0.0
2013,3,0.0,0.0,0.0,1.0
2014,1,0.0,1.0,0.0,0.0
2015,2,0.0,0.0,1.0,0.0
2016,0,1.0,0.0,0.0,0.0
2017,0,1.0,0.0,0.0,0.0
2018,1,0.0,1.0,0.0,0.0
2019,1,0.0,1.0,0.0,0.0
2020,1,0.0,1.0,0.0,0.0
2021,0,1.0,0.0,0.0,0.0
2022,1,0.0,1.0,0.0,0.0
2023,1,0.0,1.0,0.0,0.0
2024,0,1.0,0.0,0.0,0.0
2025,2,0.0,0.0,1.0,0.0
2026,1,0.0,1.0,0.0,0.0
2027,1,0.0,1.0,0.0,0.0
2028,0,1.0,0.0,0.0,0.0
2029,1,0.0,1.0,0.0,0.0
2030,2,0.0,0.0,1.0,0.0
2031,1,0.0,1.0,0.0,0.0
2032,1,0.0,1.0,0.0,0.0
2033,1,0.0,1.0,0.0,0.0
2034,1,0.0,1.0,0.0,0.0
2035,1,0.0,1.0,0.0,0.0
2036,2,0.0,0.0,1.0,0.0
2037,1,0.0,1.0,0.0,0.0
2038,1,0.0,1.0,0.0,0.0
2039,0,1.0,0.0,0.0,0.0
2040,0,1.0,0.0,0.0,0.0
2041,1,0.0,1.0,0.0,0.0
2042,3,0.0,0.0,0.0,1.0
2043,1,0.0,1.0,0.0,0.0
2044,0,1.0,0.0,0.0,0.0
2045,2,0.0,0.0,1.0,0.0
2046,1,0.0,1.0,3.498775527372731e-41,0.0
2047,2,0.0,6.030239690853794e-257,1.0,0.0
2048,1,0.0,1.0,0.0,0.0
2049,2,0.0,6.775592460687956e-232,1.0,0.0
2050,1,0.0,1.0,0.0,0.0
2051,0,1.0,0.0,0.0,0.0
2052,1,0.0,1.0,0.0,0.0
2053,0,1.0,0.0,0.0,0.0
2054,2,0.0,0.0,1.0,0.0
2055,0,1.0,0.0,0.0,0.0
2056,2,0.0,1.0459505502117681e-256,1.0,0.0
2057,0,1.0,0.0,0.0,0.0
2058,1,0.0,1.0,0.0,0.0
2059,0,1.0,0.0,0.0,0.0
2060,2,0.0,0.0,1.0,0.0
2061,2,0.0,0.0,1.0,0.0
2062,1,0.0,1.0,0.0,0.0
2063,1,0.0,1.0,0.0,0.0
2064,1,0.0,1.0,0.0,0.0
2065,2,0.0,2.6052458616886627e-173,1.0,0.0
2066,1,0.0,1.0,0.0,0.0
2067,1,0.0,1.0,0.0,0.0
2068,0,1.0,0.0,0.0,0.0
2069,1,0.0,1.0,0.0,0.0
2070,0,1.0,0.0,0.0,0.0
2071,1,0.0,1.0,0.0,0.0
2072,1,0.0,1.0,0.0,0.0
2073,1,0.0,1.0,0.0,0.0
2074,1,0.0,1.0,0.0,0.0
2075,2,0.0,0.0,1.0,0.0
2076,1,0.0,1.0,0.0,0.0
2077,2,0.0,1.0369300713145982e-218,1.0,0.0
2078,1,0.0,1.0,0.0,0.0
2079,2,0.0,0.0,1.0,0.0
2080,2,0.0,0.0,1.0,0.0
2081,2,0.0,0.0,1.0,0.0
2082,2,0.0,2.177830685736617e-230,1.0,0.0
2083,1,0.0,1.0,0.0,0.0
2084,1,0.0,1.0,0.0,0.0
2085,1,0.0,1.0,0.0,0.0
2086,1,0.0,1.0,0.0,0.0
2087,2,0.0,0.0,1.0,0.0
2088,1,0.0,1.0,0.0,0.0
2089,1,0.0,1.0,0.0,0.0
2090,2,0.0,0.0,1.0,0.0
2091,0,1.0,0.0,0.0,0.0
2092,1,0.0,1.0,0.0,0.0
2093,1,0.0,1.0,0.0,0.0
2094,1,0.0,1.0,0.0,0.0
2095,2,0.0,0.0,1.0,0.0
2096,1,0.0,1.0,0.0,0.0
2097,2,0.0,0.0,1.0,0.0
2098,1,0.0,1.0,0.0,0.0
2099,1,0.0,1.0,0.0,0.0
2100,2,0.0,0.0,1.0,0.0
2101,1,0.0,1.0,0.0,0.0
2102,1,0.0,1.0,0.0,0.0
2103,2,0.0,2.5766799450218524e-249,1.0,0.0
2104,1,0.0,1.0,0.0,0.0
2105,1,0.0,1.0,0.0,0.0
2106,2,0.0,0.0,1.0,0.0
2107,1,0.0,1.0,2.85830533535835e-166,0.0
2108,0,1.0,0.0,0.0,0.0
2109,2,0.0,0.0,1.0,0.0
2110,3,0.0,0.0,0.0,1.0
2111,3,0.0,0.0,0.0,1.0
2112,0,1.0,0.0,0.0,0.0
2113,1,0.0,1.0,0.0,0.0
2114,2,0.0,4.583498943322038e-257,1.0,0.0
2115,2,0.0,2.3835085006462374e-173,1.0,0.0
2116,0,1.0,0.0,0.0,0.0
2117,0,1.0,0.0,0.0,0.0
2118,1,0.0,1.0,0.0,0.0
2119,0,1.0,0.0,0.0,0.0
2120,2,0.0,0.0,1.0,0.0
2121,2,0.0,7.6007748696078635e-258,1.0,0.0
2122,1,0.0,1.0,0.0,0.0
2123,1,0.0,1.0,0.0,0.0
2124,1,0.0,1.0,0.0,0.0
2125,0,1.0,0.0,0.0,0.0
2126,1,0.0,1.0,4.325958552969994e-93,0.0
2127,1,0.0,1.0,0.0,0.0
2128,3,0.0,0.0,0.0,1.0
2129,1,0.0,1.0,0.0,0.0
2130,2,0.0,0.0,1.0,0.0
2131,2,0.0,1.1072922075216609e-189,1.0,0.0
2132,2,0.0,0.0,1.0,0.0
2133,0,1.0,0.0,0.0,0.0
2134,2,0.0,0.0,1.0,0.0
2135,1,0.0,1.0,0.0,0.0
2136,2,0.0,7.61509734e-316,1.0,0.0
2137,1,0.0,1.0,0.0,0.0
2138,0,1.0,0.0,0.0,0.0
2139,1,0.0,1.0,0.0,0.0
2140,2,0.0,0.0,1.0,0.0
2141,2,0.0,0.0,1.0,0.0
2142,0,1.0,0.0,0.0,0.0
2143,0,1.0,0.0,0.0,0.0
2144,1,0.0,1.0,0.0,0.0
2145,2,0.0,3.608399904940829e-255,1.0,0.0
2146,3,0.0,0.0,0.0,1.0
2147,0,1.0,0.0,0.0,0.0
2148,2,0.0,0.0,1.0,0.0
2149,3,0.0,0.0,0.0,1.0
2150,3,0.0,0.0,0.0,1.0
2151,2,0.0,0.0,1.0,0.0
2152,1,0.0,1.0,0.0,0.0
2153,1,0.0,1.0,0.0,0.0
2154,1,0.0,1.0,0.0,0.0
2155,3,0.0,0.0,0.0,1.0
2156,1,0.0,1.0,0.0,0.0
2157,0,1.0,0.0,0.0,0.0
2158,2,0.0,0.0,1.0,0.0
2159,1,0.0,1.0,0.0,0.0
2160,2,0.0,0.0,1.0,0.0
2161,0,1.0,0.0,0.0,0.0
2162,0,1.0,0.0,0.0,0.0
2163,1,0.0,1.0,0.0,0.0
2164,1,0.0,1.0,0.0,0.0
2165,1,0.0,1.0,0.0,0.0
2166,2,0.0,0.0,1.0,0.0
2167,1,0.0,1.0,0.0,0.0
2168,0,1.0,0.0,0.0,0.0
2169,1,0.0,1.0,0.0,0.0
2170,2,0.0,3.7224806810359995e-263,1.0,0.0
2171,2,0.0,3.0432480268664913e-252,1.0,0.0
2172,1,0.0,1.0,0.0,0.0
2173,3,0.0,0.0,0.0,1.0
2174,2,0.0,1.20185673473993e-253,1.0,0.0
2175,2,0.0,9.838054968078502e-125,1.0,0.0
2176,1,0.0,1.0,0.0,0.0
2177,2,0.0,1.813523108076246e-258,1.0,0.0
2178,1,0.0,1.0,0.0,0.0
2179,2,0.0,0.0,1.0,0.0
2180,1,0.0,1.0,0.0,0.0
2181,1,0.0,1.0,0.0,0.0
2182,3,0.0,0.0,0.0,1.0
2183,1,0.0,1.0,0.0,0.0
2184,2,0.0,1.2553378892303226e-253,1.0,0.0
2185,1,0.0,1.0,0.0,0.0
2186,3,0.0,0.0,0.0,1.0
2187,1,0.0,1.0,0.0,0.0
2188,1,0.0,1.0,0.0,0.0
2189,1,0.0,1.0,0.0,0.0
2190,1,0.0,1.0,0.0,0.0
2191,2,0.0,0.0,1.0,0.0
2192,2,0.0,0.0,1.0,0.0
2193,2,0.0,0.0,1.0,0.0
2194,0,1.0,0.0,0.0,0.0
2195,1,0.0,1.0,0.0,0.0
2196,1,0.0,1.0,0.0,0.0
2197,1,0.0,1.0,0.0,0.0
2198,2,0.0,0.0,1.0,0.0
2199,2,0.0,0.0,1.0,0.0
2200,1,0.0,1.0,0.0,0.0
2201,1,0.0,1.0,0.0,0.0
2202,0,1.0,0.0,0.0,0.0
2203,0,1.0,0.0,0.0,0.0
2204,1,0.0,1.0,0.0,0.0
2205,0,1.0,0.0,0.0,0.0
2206,0,1.0,0.0,0.0,0.0
2207,1,0.0,1.0,0.0,0.0
2208,1,0.0,1.0,0.0,0.0
2209,0,1.0,0.0,0.0,0.0
2210,2,0.0,0.0,1.0,0.0
2211,0,1.0,0.0,0.0,0.0
2212,2,0.0,0.0,1.0,0.0
2213,0,1.0,0.0,0.0,0.0
2214,1,0.0,1.0,0.0,0.0
2215,2,0.0,0.0,1.0,0.0
2216,1,0.0,1.0,0.0,0.0
2217,2,0.0,7.081620942215169e-166,1.0,0.0
2218,1,0.0,1.0,0.0,0.0
2219,1,0.0,1.0,0.0,0.0
2220,1,0.0,1.0,0.0,0.0
2221,2,0.0,9.524634089732163e-259,1.0,0.0
2222,1,0.0,1.0,0.0,0.0
2223,3,0.0,0.0,0.0,1.0
2224,1,0.0,1.0,0.0,0.0
2225,2,0.0,0.0,1.0,0.0
2226,1,0.0,1.0,0.0,0.0
2227,1,0.0,1.0,0.0,0.0
2228,0,1.0,0.0,0.0,0.0
2229,1,0.0,1.0,0.0,0.0
2230,0,1.0,0.0,0.0,0.0
2231,1,0.0,1.0,0.0,0.0
2232,2,0.0,0.0,1.0,0.0
2233,2,0.0,2.9895092741437962e-258,1.0,0.0
2234,2,0.0,1.5098266106970152e-240,1.0,0.0
2235,0,1.0,0.0,0.0,0.0
2236,1,0.0,1.0,0.0,0.0
2237,1,0.0,1.0,0.0,0.0
2238,0,1.0,0.0,0.0,0.0
2239,1,0.0,1.0,0.0,0.0
2240,2,0.0,0.0,1.0,0.0
2241,0,1.0,0.0,0.0,0.0
2242,0,1.0,0.0,0.0,0.0
2243,2,0.0,4.3768158e-316,1.0,0.0
2244,2,0.0,1.19110034377296e-246,1.0,0.0
2245,0,1.0,0.0,0.0,0.0
2246,0,1.0,0.0,0.0,0.0
2247,2,0.0,0.0,1.0,0.0
2248,1,0.0,1.0,0.0,0.0
2249,2,0.0,0.0,1.0,0.0
2250,1,0.0,1.0,0.0,0.0
2251,1,0.0,1.0,0.0,0.0
2252,2,0.0,0.0,1.0,0.0
2253,1,0.0,1.0,0.0,0.0
2254,1,0.0,1.0,0.0,0.0
2255,2,0.0,0.0,1.0,0.0
2256,2,0.0,2.2685234200169186e-307,1.0,0.0
2257,1,0.0,1.0,0.0,0.0
2258,2,0.0,0.0,1.0,0.0
2259,1,0.0,1.0,0.0,0.0
2260,0,1.0,0.0,0.0,0.0
2261,1,0.0,1.0,0.0,0.0
2262,2,0.0,0.0,1.0,0.0
2263,1,0.0,1.0,0.0,0.0
2264,2,0.0,0.0,1.0,0.0
2265,3,0.0,0.0,0.0,1.0
2266,2,0.0,0.0,1.0,0.0
2267,2,0.0,0.0,1.0,0.0
2268,2,0.0,0.0,1.0,0.0
2269,2,0.0,2.269475812534196e-256,1.0,0.0
2270,1,0.0,1.0,0.0,0.0
2271,2,0.0,1.9922393784503095e-254,1.0,0.0
2272,1,0.0,1.0,0.0,0.0
2273,2,0.0,0.0,1.0,0.0
2274,1,0.0,1.0,0.0,0.0
2275,2,0.0,0.0,1.0,0.0
2276,1,0.0,1.0,0.0,0.0
2277,2,0.0,0.0,1.0,0.0
2278,2,0.0,6.310285906254707e-237,1.0,0.0
2279,2,0.0,0.0,1.0,0.0
2280,0,1.0,0.0,0.0,0.0
2281,2,0.0,0.0,1.0,0.0
2282,3,0.0,0.0,0.0,1.0
2283,1,0.0,1.0,0.0,0.0
2284,1,0.0,1.0,0.0,0.0
2285,3,0.0,0.0,0.0,1.0
2286,2,0.0,0.0,1.0,0.0
2287,1,0.0,1.0,0.0,0.0
2288,3,0.0,0.0,0.0,1.0
2289,1,0.0,1.0,0.0,0.0
2290,1,0.0,1.0,0.0,0.0
2291,1,0.0,1.0,0.0,0.0
2292,1,0.0,1.0,0.0,0.0
2293,0,1.0,0.0,0.0,0.0
2294,1,0.0,1.0,0.0,0.0
2295,1,0.0,1.0,0.0,0.0
2296,1,0.0,1.0,0.0,0.0
2297,1,0.0,1.0,0.0,0.0
2298,2,0.0,0.0,1.0,0.0
2299,1,0.0,1.0,0.0,0.0
2300,1,0.0,1.0,0.0,0.0
2301,0,1.0,0.0,0.0,0.0
2302,1,0.0,1.0,0.0,0.0
2303,1,0.0,1.0,0.0,0.0
2304,1,0.0,1.0,0.0,0.0
2305,0,1.0,0.0,0.0,0.0
2306,3,0.0,0.0,0.0,1.0
2307,1,0.0,1.0,0.0,0.0
2308,1,0.0,1.0,0.0,0.0
2309,2,0.0,0.0,1.0,0.0
2310,1,0.0,1.0,0.0,0.0
2311,3,0.0,0.0,0.0,1.0
2312,1,0.0,1.0,0.0,0.0
2313,1,0.0,1.0,0.0,0.0
2314,1,0.0,1.0,0.0,0.0
2315,1,0.0,1.0,0.0,0.0
2316,2,0.0,0.0,1.0,0.0
2317,0,1.0,0.0,0.0,0.0
2318,1,0.0,1.0,0.0,0.0
2319,1,0.0,1.0,0.0,0.0
2320,1,0.0,1.0,0.0,0.0
2321,1,0.0,1.0,0.0,0.0
2322,0,1.0,0.0,0.0,0.0
2323,1,0.0,1.0,0.0,0.0
2324,1,0.0,1.0,0.0,0.0
2325,1,0.0,1.0,0.0,0.0
2326,1,0.0,1.0,0.0,0.0
2327,1,0.0,1.0,0.0,0.0
2328,1,0.0,1.0,2.5900375789173225e-287,0.0
2329,2,0.0,0.0,1.0,0.0
2330,0,1.0,0.0,0.0,0.0
2331,1,0.0,1.0,0.0,0.0
2332,1,0.0,1.0,0.0,0.0
2333,0,1.0,0.0,0.0,0.0
2334,1,0.0,1.0,0.0,0.0
2335,2,0.0,0.0,1.0,0.0
2336,0,1.0,0.0,0.0,0.0
2337,1,0.0,1.0,0.0,0.0
2338,0,1.0,0.0,0.0,0.0
2339,2,0.0,0.0,1.0,0.0
2340,2,0.0,2.121504657664663e-241,1.0,0.0
2341,1,0.0,1.0,0.0,0.0
2342,0,1.0,0.0,0.0,0.0
2343,1,0.0,1.0,0.0,0.0
2344,2,0.0,1.519445e-318,1.0,0.0
2345,1,0.0,1.0,0.0,0.0
2346,1,0.0,1.0,0.0,0.0
2347,2,0.0,0.0,1.0,0.0
2348,2,0.0,0.0,1.0,0.0
2349,1,0.0,1.0,0.0,0.0
2350,2,0.0,0.0,1.0,0.0
2351,1,0.0,1.0,0.0,0.0
2352,2,0.0,1.6819512069273707e-98,1.0,0.0
2353,2,0.0,0.0,1.0,0.0
2354,1,0.0,1.0,0.0,0.0
2355,1,0.0,1.0,0.0,0.0
2356,2,0.0,0.0,1.0,0.0
2357,1,0.0,1.0,0.0,0.0
2358,0,1.0,0.0,0.0,0.0
2359,3,0.0,0.0,0.0,1.0
2360,1,0.0,1.0,0.0,0.0
2361,1,0.0,1.0,0.0,0.0
2362,2,0.0,0.0,1.0,0.0
2363,2,0.0,2.6090818591352626e-194,1.0,0.0
2364,1,0.0,1.0,0.0,0.0
2365,0,1.0,0.0,0.0,0.0
2366,2,0.0,0.0,1.0,0.0
2367,2,0.0,0.0,1.0,0.0
2368,2,0.0,0.0,1.0,0.0
2369,2,0.0,0.0,1.0,0.0
2370,1,0.0,1.0,0.0,0.0
2371,2,0.0,0.0,1.0,0.0
2372,0,1.0,0.0,0.0,0.0
2373,1,0.0,1.0,0.0,0.0
2374,0,1.0,0.0,0.0,0.0
2375,0,1.0,0.0,0.0,0.0
2376,1,0.0,1.0,0.0,0.0
2377,1,0.0,1.0,0.0,0.0
2378,2,0.0,0.0,1.0,0.0
2379,1,0.0,1.0,0.0,0.0
2380,1,0.0,1.0,0.0,0.0
2381,0,1.0,0.0,0.0,0.0
2382,2,0.0,0.0,1.0,0.0
2383,1,0.0,1.0,3.628299019513183e-297,0.0
2384,1,0.0,1.0,0.0,0.0
2385,1,0.0,1.0,0.0,0.0
2386,0,1.0,0.0,0.0,0.0
2387,0,1.0,0.0,0.0,0.0
2388,1,0.0,1.0,0.0,0.0
2389,2,0.0,0.0,1.0,0.0
2390,1,0.0,1.0,0.0,0.0
2391,1,0.0,1.0,0.0,0.0
2392,0,1.0,0.0,0.0,0.0
2393,1,0.0,1.0,0.0,0.0
2394,0,1.0,0.0,0.0,0.0
2395,3,0.0,0.0,0.0,1.0
2396,1,0.0,1.0,2.4512566015055757e-49,0.0
2397,0,1.0,0.0,0.0,0.0
2398,2,0.0,0.0,1.0,0.0
2399,0,1.0,0.0,0.0,0.0
2400,0,1.0,0.0,0.0,0.0
2401,2,0.0,5.779165694844578e-306,1.0,0.0
2402,1,0.0,1.0,0.0,0.0
2403,1,0.0,1.0,0.0,0.0
2404,0,1.0,0.0,0.0,0.0
2405,1,0.0,1.0,0.0,0.0
2406,1,0.0,1.0,0.0,0.0
2407,1,0.0,1.0,0.0,0.0
2408,1,0.0,1.0,0.0,0.0
2409,1,0.0,1.0,0.0,0.0
2410,2,0.0,0.0,1.0,0.0
2411,2,0.0,0.0,1.0,0.0
2412,1,0.0,1.0,0.0,0.0
2413,1,0.0,1.0,0.0,0.0
2414,2,0.0,0.0,1.0,0.0
2415,0,1.0,0.0,0.0,0.0
2416,1,0.0,1.0,0.0,0.0
2417,1,0.0,1.0,0.0,0.0
2418,2,0.0,1.322641167619603e-174,1.0,0.0
2419,1,0.0,1.0,0.0,0.0
2420,0,1.0,0.0,0.0,0.0
2421,2,0.0,0.0,1.0,0.0
2422,2,0.0,1.082215567764832e-304,1.0,0.0
2423,2,0.0,0.0,1.0,0.0
2424,0,1.0,0.0,0.0,0.0
2425,3,0.0,0.0,0.0,1.0
2426,3,0.0,0.0,0.0,1.0
2427,1,0.0,1.0,0.0,0.0
2428,2,0.0,0.0,1.0,0.0
2429,2,0.0,0.0,1.0,0.0
2430,1,0.0,1.0,0.0,0.0
2431,1,0.0,1.0,0.0,0.0
2432,1,0.0,1.0,0.0,0.0
2433,1,0.0,1.0,0.0,0.0
2434,1,0.0,1.0,0.0,0.0
2435,2,0.0,6.395448146245491e-261,1.0,0.0
2436,2,0.0,3.168455642687177e-268,1.0,0.0
2437,1,0.0,1.0,0.0,0.0
2438,0,1.0,0.0,0.0,0.0
2439,2,0.0,8.154301525376662e-258,1.0,0.0
2440,2,0.0,0.0,1.0,0.0
2441,1,0.0,1.0,0.0,0.0
2442,2,0.0,1.9110906999954792e-254,1.0,0.0
2443,1,0.0,1.0,0.0,0.0
2444,0,1.0,0.0,0.0,0.0
2445,3,0.0,0.0,0.0,1.0
2446,1,0.0,1.0,0.0,0.0
2447,1,0.0,1.0,0.0,0.0
2448,2,0.0,0.0,1.0,0.0
2449,0,1.0,0.0,0.0,0.0
2450,1,0.0,1.0,0.0,0.0
2451,1,0.0,1.0,0.0,0.0
2452,1,0.0,1.0,0.0,0.0
2453,3,0.0,0.0,0.0,1.0
2454,1,0.0,1.0,0.0,0.0
2455,3,0.0,0.0,0.0,1.0
2456,3,0.0,0.0,0.0,1.0
2457,1,0.0,1.0,0.0,0.0
2458,2,0.0,2.0484032475174562e-258,1.0,0.0
2459,1,0.0,1.0,0.0,0.0
2460,0,1.0,0.0,0.0,0.0
2461,0,1.0,0.0,0.0,0.0
2462,1,0.0,1.0,0.0,0.0
2463,1,0.0,1.0,0.0,0.0
2464,1,0.0,1.0,0.0,0.0
2465,1,0.0,1.0,0.0,0.0
2466,0,1.0,0.0,0.0,0.0
2467,1,0.0,1.0,0.0,0.0
2468,1,0.0,1.0,0.0,0.0
2469,2,0.0,0.0,1.0,0.0
2470,1,0.0,1.0,0.0,0.0
2471,1,0.0,1.0,0.0,0.0
2472,1,0.0,1.0,0.0,0.0
2473,1,0.0,1.0,0.0,0.0
2474,1,0.0,1.0,0.0,0.0
2475,3,0.0,0.0,0.0,1.0
2476,0,1.0,0.0,0.0,0.0
2477,2,0.0,0.0,1.0,0.0
2478,0,1.0,0.0,0.0,0.0
2479,1,0.0,1.0,0.0,0.0
2480,0,1.0,0.0,0.0,0.0
2481,2,0.0,0.0,1.0,0.0
2482,0,1.0,0.0,0.0,0.0
2483,2,0.0,6.222827489204102e-195,1.0,0.0
2484,1,0.0,1.0,0.0,0.0
2485,2,0.0,0.0,1.0,0.0
2486,2,0.0,0.0,1.0,0.0
2487,1,0.0,1.0,0.0,0.0
2488,1,0.0,1.0,0.0,0.0
2489,2,0.0,2.1283640731748915e-228,1.0,0.0
2490,0,1.0,0.0,0.0,0.0
2491,0,1.0,0.0,0.0,0.0
2492,1,0.0,1.0,0.0,0.0
2493,3,0.0,0.0,0.0,1.0
2494,1,0.0,1.0,0.0,0.0
2495,2,0.0,2.108919645427412e-255,1.0,0.0
2496,2,0.0,0.0,1.0,0.0
2497,2,0.0,0.0,1.0,0.0
2498,2,0.0,0.0,1.0,0.0
2499,2,0.0,0.0,1.0,0.0
2500,2,0.0,0.0,1.0,0.0
2501,1,0.0,1.0,0.0,0.0
2502,1,0.0,1.0,0.0,0.0
2503,1,0.0,1.0,0.0,0.0
2504,1,0.0,1.0,0.0,0.0
2505,2,0.0,0.0,1.0,0.0
2506,2,0.0,0.0,1.0,0.0
2507,1,0.0,1.0,0.0,0.0
2508,2,0.0,0.0,1.0,0.0
2509,1,0.0,1.0,0.0,0.0
2510,2,0.0,0.0,1.0,0.0
2511,1,0.0,1.0,0.0,0.0
2512,3,0.0,0.0,0.0,1.0
2513,1,0.0,1.0,0.0,0.0
2514,2,0.0,0.0,1.0,0.0
2515,1,0.0,1.0,0.0,0.0
2516,2,0.0,3.4406233434798886e-189,1.0,0.0
2517,2,0.0,0.0,1.0,0.0
2518,0,1.0,0.0,0.0,0.0
2519,3,0.0,0.0,0.0,1.0
2520,3,0.0,0.0,0.0,1.0
2521,3,0.0,0.0,0.0,1.0
2522,1,0.0,1.0,0.0,0.0
2523,0,1.0,0.0,0.0,0.0
2524,2,0.0,0.0,1.0,0.0
2525,1,0.0,1.0,0.0,0.0
2526,2,0.0,0.0,1.0,0.0
2527,0,1.0,0.0,0.0,0.0
2528,2,0.0,7.748528357057673e-202,1.0,0.0
2529,1,0.0,1.0,0.0,0.0
2530,1,0.0,1.0,0.0,0.0
2531,2,0.0,8.76901205214569e-173,1.0,0.0
2532,1,0.0,1.0,0.0,0.0
2533,2,0.0,0.0,1.0,0.0
2534,0,1.0,0.0,0.0,0.0
2535,1,0.0,1.0,0.0,0.0
2536,1,0.0,1.0,0.0,0.0
2537,2,0.0,0.0,1.0,0.0
2538,1,0.0,1.0,0.0,0.0
2539,1,0.0,1.0,0.0,0.0
2540,1,0.0,1.0,0.0,0.0
2541,1,0.0,1.0,0.0,0.0
2542,2,0.0,0.0,1.0,0.0
2543,1,0.0,1.0,0.0,0.0
2544,1,0.0,1.0,0.0,0.0
2545,1,0.0,1.0,0.0,0.0
2546,1,0.0,1.0,0.0,0.0
2547,0,1.0,0.0,0.0,0.0
2548,1,0.0,1.0,0.0,0.0
2549,1,0.0,1.0,0.0,0.0
2550,0,1.0,0.0,0.0,0.0
2551,2,0.0,0.0,1.0,0.0
2552,1,0.0,1.0,0.0,0.0
2553,1,0.0,1.0,0.0,0.0
2554,2,0.0,0.0,1.0,0.0
2555,2,0.0,0.0,1.0,0.0
2556,0,1.0,0.0,0.0,0.0
2557,2,0.0,0.0,1.0,0.0
2558,2,0.0,0.0,1.0,0.0
2559,1,0.0,1.0,0.0,0.0
2560,3,0.0,0.0,0.0,1.0
2561,1,0.0,1.0,0.0,0.0
2562,1,0.0,1.0,0.0,0.0
2563,1,0.0,1.0,0.0,0.0
2564,1,0.0,1.0,0.0,0.0
2565,1,0.0,1.0,0.0,0.0
2566,1,0.0,1.0,0.0,0.0
2567,1,0.0,1.0,0.0,0.0
2568,3,0.0,0.0,0.0,1.0
2569,1,0.0,1.0,0.0,0.0
2570,1,0.0,1.0,0.0,0.0
2571,0,1.0,0.0,0.0,0.0
2572,1,0.0,1.0,0.0,0.0
2573,2,0.0,1.019436520105137e-273,1.0,0.0
2574,2,0.0,0.0,1.0,0.0
2575,1,0.0,1.0,0.0,0.0
2576,1,0.0,1.0,0.0,0.0
2577,0,1.0,0.0,0.0,0.0
2578,0,1.0,0.0,0.0,0.0
2579,1,0.0,1.0,0.0,0.0
2580,1,0.0,1.0,0.0,0.0
2581,2,0.0,0.0,1.0,0.0
2582,2,0.0,0.0,1.0,0.0
2583,3,0.0,0.0,0.0,1.0
2584,1,0.0,1.0,0.0,0.0
2585,0,1.0,0.0,0.0,0.0
2586,1,0.0,1.0,0.0,0.0
2587,2,0.0,4.6584052246309424e-244,1.0,0.0
2588,1,0.0,1.0,0.0,0.0
2589,1,0.0,1.0,0.0,0.0
2590,1,0.0,1.0,0.0,0.0
2591,1,0.0,1.0,0.0,0.0
2592,0,1.0,0.0,0.0,0.0
2593,1,0.0,1.0,0.0,0.0
2594,2,0.0,0.0,1.0,0.0
2595,2,0.0,0.0,1.0,0.0
2596,2,0.0,0.0,1.0,0.0
2597,2,0.0,6.489089828958312e-197,1.0,0.0
2598,0,1.0,0.0,0.0,0.0
2599,2,0.0,0.0,1.0,0.0
2600,1,0.0,1.0,0.0,0.0
2601,3,0.0,0.0,0.0,1.0
2602,2,0.0,1.7773862694612637e-123,1.0,0.0
2603,1,0.0,1.0,0.0,0.0
2604,1,0.0,1.0,0.0,0.0
2605,1,0.0,1.0,0.0,0.0
2606,2,0.0,1.0403806440593205e-250,1.0,0.0
2607,2,0.0,0.0,1.0,0.0
