GAME_ID,MATCHUP,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,SHOT_RESULT,CLOSEST_DEFENDER,CLOSEST_DEFENDER_PLAYER_ID,CLOSE_DEF_DIST,FGM,PTS,player_name,player_id
21400066,"NOV 05, 2014 - UTA vs. CLE",H,W,2,12,4,0:01,,2,2.3,23.2,2,made,"Thompson, Tristan",202684,5.1,1,2,gordon hayward,202330
21400048,"NOV 03, 2014 - UTA @ LAC",A,L,-6,10,2,0:02,,0,1.4,25.4,3,missed,"Griffin, Blake",201933,5.8,0,0,gordon hayward,202330
21400037,"NOV 01, 2014 - UTA vs. PHX",H,W,27,14,3,0:05,,1,1.5,5.9,2,missed,"Len, Alex",203458,1.2,0,0,gordon hayward,202330
21400898,"MAR 04, 2015 - UTA @ BOS",A,L,-1,1,1,0:01,,0,1.9,13.9,2,missed,"Jerebko, Jonas",201973,3.6,0,0,trevor booker,202344
21400797,"FEB 11, 2015 - UTA @ DAL",A,L,-5,1,1,0:00,,0,1.1,26.6,3,missed,"Villanueva, Charlie",101111,3.6,0,0,trevor booker,202344
21400797,"FEB 11, 2015 - UTA @ DAL",A,L,-5,7,3,0:00,,0,1.9,44.7,3,missed,"James, Bernard",203108,1.8,0,0,trevor booker,202344
21400703,"JAN 30, 2015 - UTA vs. GSW",H,W,10,5,2,0:11,,0,1.0,6.5,2,made,"Barnes, Harrison",203084,3.0,1,2,trevor booker,202344
21400703,"JAN 30, 2015 - UTA vs. GSW",H,W,10,9,3,0:18,,2,3.4,2.3,2,missed,"Barbosa, Leandro",2571,7.6,0,0,trevor booker,202344
21400703,"JAN 30, 2015 - UTA vs. GSW",H,W,10,10,3,0:14,,1,0.7,2.3,2,made,"Barbosa, Leandro",2571,6.0,1,2,trevor booker,202344
21400655,"JAN 24, 2015 - UTA vs. BKN",H,W,35,2,1,0:04,,0,1.0,24.9,3,missed,"Jefferson, Cory",203928,6.4,0,0,trevor booker,202344
21400655,"JAN 24, 2015 - UTA vs. BKN",H,W,35,4,3,0:01,,0,1.1,4.5,2,made,"Anderson, Alan",101187,7.3,1,2,trevor booker,202344
21400597,"JAN 16, 2015 - UTA vs. LAL",H,W,9,2,1,0:03,,0,0.8,24.8,3,missed,"Black, Tarik",204028,8.6,0,0,trevor booker,202344
21400555,"JAN 10, 2015 - UTA @ HOU",A,L,-15,1,1,0:05,,1,2.0,22.4,2,made,"Smith, Josh",2746,5.7,1,2,trevor booker,202344
21400528,"JAN 07, 2015 - UTA @ CHI",A,W,20,4,1,0:01,,4,2.1,8.3,2,missed,"Gasol, Pau",2200,3.6,0,0,trevor booker,202344
21400498,"JAN 03, 2015 - UTA @ MIN",A,W,12,1,1,0:04,,0,1.7,24.2,2,missed,"Young, Thaddeus",201152,8.5,0,0,trevor booker,202344
21400492,"JAN 02, 2015 - UTA vs. ATL",H,L,-6,4,1,0:02,,2,3.1,8.5,2,made,"Horford, Al",201143,2.3,1,2,trevor booker,202344
21400314,"DEC 09, 2014 - UTA vs. SAS",H,W,4,5,3,0:01,,1,1.8,12.8,3,missed,"Bonner, Matt",2588,5.4,0,0,trevor booker,202344
21400066,"NOV 05, 2014 - UTA vs. CLE",H,W,2,4,3,0:00,,2,2.9,6.5,2,missed,"Thompson, Tristan",202684,2.2,0,0,trevor booker,202344
21400182,"NOV 21, 2014 - UTA @ GSW",A,L,-13,10,4,0:12,,0,0.8,0.8,2,made,"Rush, Brandon",201575,3.1,1,2,enes kanter,202683
21400157,"NOV 18, 2014 - UTA vs. OKC",H,W,17,8,2,0:03,,0,0.8,17.6,2,made,"Morrow, Anthony",201627,6.7,1,2,enes kanter,202683
21400876,"FEB 28, 2015 - UTA vs. MIL",H,W,7,7,2,0:01,,0,0.4,1.2,2,missed,"Antetokounmpo, Giannis",203507,3.0,0,0,derrick favors,202324
21400851,"FEB 25, 2015 - UTA vs. LAL",H,L,-3,10,4,0:03,,1,1.2,5.3,2,made,"Hill, Jordan",201941,1.4,1,2,derrick favors,202324
21400756,"FEB 06, 2015 - UTA @ PHX",A,L,-7,14,4,0:05,,1,1.5,5.5,2,made,"Morris, Marcus",202694,5.1,1,2,derrick favors,202324
21400673,"JAN 26, 2015 - UTA vs. BOS",H,L,-9,12,4,0:14,,0,0.8,13.7,2,missed,"Bass, Brandon",101138,5.7,0,0,derrick favors,202324
21400673,"JAN 26, 2015 - UTA vs. BOS",H,L,-9,13,4,0:00,,0,0.8,24.1,3,missed,"Bass, Brandon",101138,6.9,0,0,derrick favors,202324
21400626,"JAN 21, 2015 - UTA @ CLE",A,L,-14,11,3,0:02,,0,0.6,4.2,2,made,"Mozgov, Timofey",202389,6.1,1,2,derrick favors,202324
21400412,"DEC 22, 2014 - UTA @ MEM",A,W,6,5,1,0:03,,1,1.1,6.8,2,missed,"Gasol, Marc",201188,2.9,0,0,derrick favors,202324
21400286,"DEC 05, 2014 - UTA vs. ORL",H,L,-5,17,4,0:01,,0,0.3,0.6,2,made,"Fournier, Evan",203095,2.0,1,2,derrick favors,202324
21400204,"NOV 24, 2014 - UTA vs. CHI",H,L,-2,17,4,0:12,,0,0.8,16.9,2,missed,"Noah, Joakim",201149,5.0,0,0,derrick favors,202324
21400764,"FEB 07, 2015 - UTA vs. SAC",H,W,12,5,4,0:08,,0,1.2,25.8,3,missed,"McCallum, Ray",203492,13.9,0,0,dante exum,203957
21400597,"JAN 16, 2015 - UTA vs. LAL",H,W,9,2,3,0:03,,0,1.1,23.3,3,missed,"Clarkson, Jordan",203903,10.4,0,0,dante exum,203957
21400492,"JAN 02, 2015 - UTA vs. ATL",H,L,-6,6,3,0:10,,0,1.0,23.6,3,missed,"Millsap, Paul",200794,4.9,0,0,dante exum,203957
21400472,"DEC 30, 2014 - UTA vs. MIN",H,W,6,1,1,0:00,,1,1.2,22.2,2,missed,"Muhammad, Shabazz",203498,6.5,0,0,dante exum,203957
21400366,"DEC 16, 2014 - UTA @ NOP",A,L,-8,5,3,0:01,,0,0.4,10.3,2,made,"Fredette, Jimmer",202690,3.2,1,2,dante exum,203957
21400338,"DEC 12, 2014 - UTA vs. MIA",H,L,-5,3,3,0:03,,3,4.2,25.2,3,made,"Haslem, Udonis",2617,2.6,1,3,dante exum,203957
21400239,"NOV 29, 2014 - UTA vs. LAC",H,L,-16,2,1,0:01,,0,0.8,23.3,3,made,"Paul, Chris",101108,2.3,1,3,dante exum,203957
21400239,"NOV 29, 2014 - UTA vs. LAC",H,L,-16,5,2,0:01,,1,0.0,29.0,3,missed,"Crawford, Jamal",2037,13.6,0,0,dante exum,203957
21400182,"NOV 21, 2014 - UTA @ GSW",A,L,-13,2,3,0:07,,15,15.1,9.8,2,missed,"Barbosa, Leandro",2571,6.4,0,0,dante exum,203957
21400157,"NOV 18, 2014 - UTA vs. OKC",H,W,17,1,3,0:03,,0,1.7,24.0,3,made,"Jackson, Reggie",202704,9.2,1,3,dante exum,203957
21400729,"FEB 03, 2015 - UTA @ POR",A,L,-1,5,4,0:11,,0,1.0,23.5,3,made,"Batum, Nicolas",201587,3.2,1,3,jon ingles,204060
21400690,"JAN 28, 2015 - UTA vs. LAC",H,L,-5,6,4,0:14,,0,1.3,24.9,3,missed,"Crawford, Jamal",2037,9.4,0,0,jon ingles,204060
21400690,"JAN 28, 2015 - UTA vs. LAC",H,L,-5,7,4,0:04,,0,0.2,5.3,2,missed,"Jordan, DeAndre",201599,2.7,0,0,jon ingles,204060
21400542,"JAN 09, 2015 - UTA @ OKC",A,L,-5,5,4,0:17,,0,0.7,22.7,3,missed,"Waiters, Dion",203079,6.9,0,0,jon ingles,204060
21400182,"NOV 21, 2014 - UTA @ GSW",A,L,-13,3,3,0:01,,0,1.0,26.6,3,missed,"Barnes, Harrison",203084,6.8,0,0,jon ingles,204060
21400110,"NOV 12, 2014 - UTA @ ATL",A,L,-3,1,1,0:01,,3,2.8,28.9,3,missed,"Muscala, Mike",203488,4.6,0,0,jon ingles,204060
21400894,"MAR 03, 2015 - UTA @ MEM",A,W,11,8,2,0:02,,0,0.7,26.3,3,missed,"Conley, Mike",201144,5.2,0,0,trey burke,203504
21400876,"FEB 28, 2015 - UTA vs. MIL",H,W,7,8,2,0:03,,12,9.5,8.7,2,missed,"Middleton, Khris",203114,3.2,0,0,trey burke,203504
21400866,"FEB 27, 2015 - UTA @ DEN",A,W,22,5,1,0:02,,3,3.1,27.0,3,missed,"Faried, Kenneth",202702,6.1,0,0,trey burke,203504
21400812,"FEB 20, 2015 - UTA vs. POR",H,W,16,16,3,0:05,,0,0.8,18.2,2,made,"Blake, Steve",2581,2.6,1,2,trey burke,203504
21400764,"FEB 07, 2015 - UTA vs. SAC",H,W,12,4,1,0:03,,0,0.0,19.8,2,missed,"McCallum, Ray",203492,8.0,0,0,trey burke,203504
21400756,"FEB 06, 2015 - UTA @ PHX",A,L,-7,2,1,0:03,,10,8.0,25.3,3,missed,"Wright, Brandan",201148,9.0,0,0,trey burke,203504
21400756,"FEB 06, 2015 - UTA @ PHX",A,L,-7,7,3,0:01,,0,0.5,24.4,3,missed,"Thomas, Isaiah",202738,6.9,0,0,trey burke,203504
21400729,"FEB 03, 2015 - UTA @ POR",A,L,-1,7,2,0:02,,12,10.3,6.6,2,missed,"Lopez, Robin",201577,2.5,0,0,trey burke,203504
21400729,"FEB 03, 2015 - UTA @ POR",A,L,-1,11,3,0:03,,8,6.5,20.3,2,missed,"McCollum, CJ",203468,4.2,0,0,trey burke,203504
21400729,"FEB 03, 2015 - UTA @ POR",A,L,-1,17,4,0:02,,0,0.6,25.6,3,made,"Blake, Steve",2581,4.7,1,3,trey burke,203504
21400690,"JAN 28, 2015 - UTA vs. LAC",H,L,-5,15,4,0:08,,1,1.5,26.5,3,missed,"Paul, Chris",101108,2.8,0,0,trey burke,203504
21400673,"JAN 26, 2015 - UTA vs. BOS",H,L,-9,2,1,0:01,,1,1.8,42.5,3,missed,"Zeller, Tyler",203092,10.3,0,0,trey burke,203504
21400673,"JAN 26, 2015 - UTA vs. BOS",H,L,-9,7,2,0:01,,1,1.5,31.7,3,missed,"Bradley, Avery",202340,9.9,0,0,trey burke,203504
21400638,"JAN 22, 2015 - UTA @ MIL",A,W,2,3,1,0:03,,3,3.2,28.9,3,missed,"Bayless, Jerryd",201573,4.3,0,0,trey burke,203504
21400638,"JAN 22, 2015 - UTA @ MIL",A,W,2,5,2,0:00,,0,1.0,27.6,3,missed,"Knight, Brandon",202688,1.0,0,0,trey burke,203504
21400528,"JAN 07, 2015 - UTA @ CHI",A,W,20,7,2,0:09,,0,0.0,7.8,2,made,"Rose, Derrick",201565,2.5,1,2,trey burke,203504
21400492,"JAN 02, 2015 - UTA vs. ATL",H,L,-6,18,4,0:16,,0,0.7,23.2,3,missed,"Teague, Jeff",201952,2.2,0,0,trey burke,203504
21400492,"JAN 02, 2015 - UTA vs. ATL",H,L,-6,19,4,0:02,,0,1.3,22.6,3,missed,"Horford, Al",201143,4.3,0,0,trey burke,203504
21400472,"DEC 30, 2014 - UTA vs. MIN",H,W,6,10,2,0:04,,11,9.0,25.8,3,missed,"Muhammad, Shabazz",203498,4.3,0,0,trey burke,203504
21400464,"DEC 29, 2014 - UTA @ LAC",A,L,-4,10,4,0:00,,0,0.5,30.3,3,missed,"Paul, Chris",101108,8.8,0,0,trey burke,203504
21400450,"DEC 27, 2014 - UTA vs. PHI",H,W,17,12,3,0:00,,0,0.9,28.5,3,missed,"McDaniels, KJ",203909,11.9,0,0,trey burke,203504
21400395,"DEC 20, 2014 - UTA @ CHA",A,L,-18,9,2,0:01,,0,0.8,30.0,3,missed,"Walker, Kemba",202689,3.0,0,0,trey burke,203504
21400383,"DEC 19, 2014 - UTA @ ORL",A,W,7,6,2,0:00,,1,1.4,39.5,3,missed,"Payton, Elfrid",203901,4.1,0,0,trey burke,203504
21400286,"DEC 05, 2014 - UTA vs. ORL",H,L,-5,6,2,0:00,,12,10.4,5.4,2,missed,"Frye, Channing",101112,1.5,0,0,trey burke,203504
21400286,"DEC 05, 2014 - UTA vs. ORL",H,L,-5,15,4,0:02,,1,2.7,6.8,2,missed,"Fournier, Evan",203095,2.3,0,0,trey burke,203504
21400251,"DEC 01, 2014 - UTA vs. DEN",H,L,-2,9,3,0:04,,0,1.0,24.3,3,made,"Harris, Gary",203914,6.4,1,3,trey burke,203504
21400204,"NOV 24, 2014 - UTA vs. CHI",H,L,-2,12,3,0:04,,17,14.7,25.1,3,made,"Mirotic, Nikola",202703,5.4,1,3,trey burke,203504
21400126,"NOV 14, 2014 - UTA @ NYK",A,W,2,4,2,0:01,,2,1.9,36.5,3,missed,"Larkin, Shane",203499,4.6,0,0,trey burke,203504
21400126,"NOV 14, 2014 - UTA @ NYK",A,W,2,9,4,0:01,,1,1.7,22.8,2,made,"Smith, J.R.",2747,6.1,1,2,trey burke,203504
21400110,"NOV 12, 2014 - UTA @ ATL",A,L,-3,15,4,0:01,,1,1.5,23.6,3,missed,"Korver, Kyle",2594,2.7,0,0,trey burke,203504
21400080,"NOV 07, 2014 - UTA vs. DAL",H,L,-23,8,2,0:02,,0,0.8,25.7,3,made,"Harris, Devin",2734,4.4,1,3,trey burke,203504
21400048,"NOV 03, 2014 - UTA @ LAC",A,L,-6,5,4,0:02,,3,3.5,33.4,3,missed,"Paul, Chris",101108,4.5,0,0,trey burke,203504
21400037,"NOV 01, 2014 - UTA vs. PHX",H,W,27,9,2,0:02,,0,0.7,23.1,3,missed,"Len, Alex",203458,18.5,0,0,trey burke,203504
21400597,"JAN 16, 2015 - UTA vs. LAL",H,W,9,3,1,0:01,,0,0.0,4.0,2,made,"Clarkson, Jordan",203903,1.1,1,2,rudy gobert,203497
21400383,"DEC 19, 2014 - UTA @ ORL",A,W,7,2,1,0:00,,0,0.7,4.5,2,made,"Frye, Channing",101112,1.6,1,2,rudy gobert,203497
21400366,"DEC 16, 2014 - UTA @ NOP",A,L,-8,5,2,0:00,,1,2.1,4.2,2,missed,"Davis, Anthony",203076,1.3,0,0,rudy gobert,203497
21400338,"DEC 12, 2014 - UTA vs. MIA",H,L,-5,1,1,0:00,,0,0.5,0.4,2,made,"Haslem, Udonis",2617,0.8,1,2,rudy gobert,203497
21400019,"OCT 30, 2014 - UTA @ DAL",A,L,-18,2,4,0:09,,0,0.6,2.5,2,missed,"Aminu, Al-Farouq",202329,2.0,0,0,rudy gobert,203497
21400019,"OCT 30, 2014 - UTA @ DAL",A,L,-18,3,4,0:08,,0,0.3,4.0,2,made,"Villanueva, Charlie",101111,2.8,1,2,rudy gobert,203497
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,1,1,11:00,,0,0.4,7.4,2,made,"Pachulia, Zaza",2585,2.1,1,2,carlos boozer,2430
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,2,1,9:13,,3,4.0,13.5,2,missed,"Antetokounmpo, Giannis",203507,2.8,0,0,carlos boozer,2430
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,3,1,4:32,,0,0.9,2.3,2,made,"Bayless, Jerryd",201573,4.0,1,2,carlos boozer,2430
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,4,2,3:43,,0,1.0,16.3,2,missed,"Dudley, Jared",201162,5.2,0,0,carlos boozer,2430
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,5,2,1:29,,0,0.6,3.1,2,made,"Bayless, Jerryd",201573,5.2,1,2,carlos boozer,2430
21400868,"FEB 27, 2015 - LAL vs. MIL",H,W,8,6,2,0:54,,1,1.8,9.8,2,missed,"Ilyasova, Ersan",101141,4.6,0,0,carlos boozer,2430
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,1,1,3:26,,0,0.8,18.3,2,made,"Hickson, JJ",201581,3.3,1,2,carlos boozer,2430
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,2,1,2:16,,0,1.1,15.2,2,missed,"Arthur, Darrell",201589,4.5,0,0,carlos boozer,2430
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,3,1,0:46,,1,1.5,9.5,2,missed,"Arthur, Darrell",201589,1.9,0,0,carlos boozer,2430
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,4,2,9:11,,1,2.0,17.8,2,missed,"Foye, Randy",200751,3.6,0,0,carlos boozer,2430
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,5,2,8:52,,0,1.2,1.3,2,missed,"Faried, Kenneth",202702,1.2,0,0,carlos boozer,2430
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,6,2,6:31,,1,5.1,3.0,2,missed,"Nurkic, Jusuf",203994,4.5,0,0,carlos boozer,2430
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,7,2,6:30,,0,0.6,0.7,2,made,"Faried, Kenneth",202702,2.7,1,2,carlos boozer,2430
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,8,2,1:25,,0,0.0,4.7,2,made,"Arthur, Darrell",201589,1.9,1,2,carlos boozer,2430
21400787,"FEB 10, 2015 - LAL vs. DEN",H,L,-10,9,2,0:52,,0,0.9,17.1,2,missed,"Afflalo, Arron",201167,14.0,0,0,carlos boozer,2430
21400736,"FEB 04, 2015 - LAL @ MIL",A,L,-8,8,2,0:03,,3,3.2,4.0,2,made,"Henson, John",203089,1.5,1,2,carlos boozer,2430
21400736,"FEB 04, 2015 - LAL @ MIL",A,L,-8,11,3,0:02,,0,0.3,0.9,2,missed,"Middleton, Khris",203114,2.9,0,0,carlos boozer,2430
21400717,"FEB 01, 2015 - LAL @ NYK",A,L,-12,11,3,0:19,,3,3.9,6.0,2,made,"Hardaway Jr., Tim",203501,2.8,1,2,carlos boozer,2430
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,1,1,2:30,,1,1.6,18.0,2,missed,"Gortat, Marcin",101162,4.8,0,0,carlos boozer,2430
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,2,2,11:27,,2,3.7,4.7,2,missed,"Humphries, Kris",2743,1.6,0,0,carlos boozer,2430
21400680,"JAN 27, 2015 - LAL vs. WAS",H,L,-6,3,2,8:23,,0,5.8,16.3,2,made,"Miller, Andre",1889,4.5,1,2,carlos boozer,2430
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,1,1,4:40,,1,1.8,17.4,2,missed,"Smith, Josh",2746,3.1,0,0,carlos boozer,2430
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,2,1,3:15,,1,2.3,13.2,2,missed,"Smith, Josh",2746,4.8,0,0,carlos boozer,2430
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,3,1,2:41,,0,0.8,5.5,2,missed,"Dorsey, Joey",201595,3.4,0,0,carlos boozer,2430
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,4,1,2:39,,0,1.9,3.9,2,made,"Smith, Josh",2746,2.6,1,2,carlos boozer,2430
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,5,2,10:30,,1,4.3,3.9,2,made,"Motiejunas, Donatas",202700,1.9,1,2,carlos boozer,2430
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,6,2,9:13,,1,3.3,12.6,2,made,"Smith, Josh",2746,3.9,1,2,carlos boozer,2430
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,7,2,8:46,,1,4.3,16.7,2,made,"Smith, Josh",2746,6.1,1,2,carlos boozer,2430
21400667,"JAN 25, 2015 - LAL vs. HOU",H,L,-12,8,2,6:00,,1,1.7,11.0,2,made,"Smith, Josh",2746,3.3,1,2,carlos boozer,2430
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,1,1,3:28,,1,1.4,14.1,2,missed,"Baynes, Aron",203382,2.7,0,0,carlos boozer,2430
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,2,2,11:29,,0,0.8,16.4,2,missed,"Baynes, Aron",203382,4.6,0,0,carlos boozer,2430
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,3,2,10:17,,2,3.8,5.3,2,made,"Baynes, Aron",203382,2.5,1,2,carlos boozer,2430
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,4,2,8:35,,2,4.6,9.4,2,missed,"Duncan, Tim",1495,5.0,0,0,carlos boozer,2430
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,5,2,2:51,,0,0.7,2.5,2,made,"Joseph, Cory",202709,0.3,1,2,carlos boozer,2430
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,6,2,1:11,,5,4.6,4.0,2,made,"Leonard, Kawhi",202695,1.4,1,2,carlos boozer,2430
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,7,2,0:04,,2,5.4,14.6,2,made,"Diaw, Boris",2564,3.5,1,2,carlos boozer,2430
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,8,3,5:09,,0,1.0,17.8,2,missed,"Duncan, Tim",1495,4.1,0,0,carlos boozer,2430
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,9,4,11:04,,0,1.0,17.7,2,made,"Baynes, Aron",203382,5.5,1,2,carlos boozer,2430
21400648,"JAN 23, 2015 - LAL @ SAS",A,L,-14,10,4,7:39,,1,0.8,17.5,2,missed,"Splitter, Tiago",201168,4.0,0,0,carlos boozer,2430
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,1,1,3:33,,0,1.4,13.8,2,made,"Batum, Nicolas",201587,2.9,1,2,carlos boozer,2430
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,2,1,3:08,,0,0.9,16.2,2,made,"Leonard, Meyers",203086,4.2,1,2,carlos boozer,2430
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,3,1,2:37,,1,1.6,16.6,2,made,"Leonard, Meyers",203086,4.2,1,2,carlos boozer,2430
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,4,2,10:05,,1,6.4,12.5,2,missed,"Leonard, Meyers",203086,5.1,0,0,carlos boozer,2430
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,5,2,7:21,,0,0.7,4.3,2,made,"Robinson, Thomas",203080,3.0,1,2,carlos boozer,2430
21400562,"JAN 11, 2015 - LAL vs. POR",H,L,-12,6,2,6:52,,0,0.8,4.7,2,made,"Kaman, Chris",2549,2.4,1,2,carlos boozer,2430
21400548,"JAN 09, 2015 - LAL vs. ORL",H,W,17,1,1,4:36,,1,2.2,5.3,2,made,"Frye, Channing",101112,2.6,1,2,carlos boozer,2430
21400548,"JAN 09, 2015 - LAL vs. ORL",H,W,17,2,2,10:32,,2,4.9,7.4,2,made,"Vucevic, Nikola",202696,3.2,1,2,carlos boozer,2430
21400548,"JAN 09, 2015 - LAL vs. ORL",H,W,17,3,2,9:35,,1,2.2,12.1,2,made,"Fournier, Evan",203095,2.5,1,2,carlos boozer,2430
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,1,1,4:54,,4,4.9,4.5,2,made,"Koufos, Kosta",201585,1.0,1,2,carlos boozer,2430
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,2,1,3:42,,2,4.4,16.2,2,made,"Koufos, Kosta",201585,4.0,1,2,carlos boozer,2430
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,3,1,0:52,,2,2.5,13.6,2,missed,"Stokes, Jarnell",203950,3.1,0,0,carlos boozer,2430
21400494,"JAN 02, 2015 - LAL vs. MEM",H,L,-3,6,3,0:01,,0,0.5,3.3,2,made,"Udrih, Beno",2757,5.3,1,2,carlos boozer,2430
21400426,"DEC 23, 2014 - LAL vs. GSW",H,W,10,2,1,0:08,,1,2.3,4.7,2,made,"Speights, Marreese",201578,4.4,1,2,carlos boozer,2430
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,1,1,4:06,,0,0.9,18.4,2,made,"Diaw, Boris",2564,3.1,1,2,carlos boozer,2430
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,2,1,3:43,,0,0.9,18.1,2,missed,"Diaw, Boris",2564,7.1,0,0,carlos boozer,2430
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,3,1,1:51,,1,2.1,4.6,2,missed,"Diaw, Boris",2564,1.0,0,0,carlos boozer,2430
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,4,2,10:52,,0,1.3,16.0,2,made,"Diaw, Boris",2564,3.4,1,2,carlos boozer,2430
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,5,2,7:41,,0,0.8,5.9,2,missed,"Bonner, Matt",2588,2.4,0,0,carlos boozer,2430
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,6,3,0:54,,0,0.7,8.6,2,made,"Splitter, Tiago",201168,3.1,1,2,carlos boozer,2430
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,7,4,11:10,,0,0.6,6.8,2,missed,"Duncan, Tim",1495,1.6,0,0,carlos boozer,2430
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,8,4,11:09,,0,0.0,3.3,2,made,"Duncan, Tim",1495,0.4,1,2,carlos boozer,2430
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,9,4,7:51,,1,1.0,12.5,2,missed,"Splitter, Tiago",201168,2.0,0,0,carlos boozer,2430
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,10,4,6:16,,0,0.7,10.3,2,made,"Joseph, Cory",202709,1.3,1,2,carlos boozer,2430
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,11,4,4:06,,0,1.1,4.7,2,made,"Duncan, Tim",1495,1.3,1,2,carlos boozer,2430
21400339,"DEC 12, 2014 - LAL @ SAS",A,W,2,12,5,1:52,,0,0.6,5.4,2,made,"Joseph, Cory",202709,0.1,1,2,carlos boozer,2430
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,1,1,3:13,,0,0.4,1.3,2,missed,"Babbitt, Luke",202337,1.1,0,0,carlos boozer,2430
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,2,1,2:25,,0,1.2,17.7,2,missed,"Davis, Anthony",203076,4.1,0,0,carlos boozer,2430
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,3,1,1:59,,2,4.9,9.6,2,missed,"Rivers, Austin",203085,3.5,0,0,carlos boozer,2430
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,4,2,11:50,,0,0.8,3.4,2,made,"Anderson, Ryan",201583,3.3,1,2,carlos boozer,2430
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,5,2,10:32,,1,2.6,13.0,2,made,"Anderson, Ryan",201583,4.7,1,2,carlos boozer,2430
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,6,2,9:32,,0,1.0,14.8,2,missed,"Anderson, Ryan",201583,4.6,0,0,carlos boozer,2430
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,7,2,9:14,,2,5.4,3.7,2,made,"Mekel, Gal",203539,2.5,1,2,carlos boozer,2430
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,8,2,3:46,,1,5.6,1.2,2,missed,"Anderson, Ryan",201583,1.9,0,0,carlos boozer,2430
21400300,"DEC 07, 2014 - LAL vs. NOP",H,L,-17,9,2,1:53,,0,1.1,14.3,2,missed,"Anderson, Ryan",201583,3.2,0,0,carlos boozer,2430
21400248,"NOV 30, 2014 - LAL vs. TOR",H,W,7,11,2,0:01,,0,0.8,0.9,2,made,"Johnson, Amir",101161,2.8,1,2,carlos boozer,2430
